latitude,longitude,chi,elevation,flow_distance,drainage_area,slope,source_key,basin_key
34.2206499,110.044066,3.4579,1103,74716,2.7897e+07,0.019624,103,8
34.220923,110.044389,3.4499,1101,74673,2.7901e+07,0.019866,103,8
34.220923,110.044389,3.4499,1101,74673,2.7901e+07,0.018533,103,8
34.2209255,110.044715,3.4442,1099,74643,2.7914e+07,0.018535,103,8
34.2209255,110.044715,3.4442,1099,74643,2.7914e+07,0.019291,103,8
34.2217421,110.045357,3.4144,1098,74486,2.7963e+07,0.013257,103,8
34.2206778,110.047649,3.3706,1096,74226,3.6412e+07,0.013804,103,8
34.2204148,110.048629,3.3508,1093,74106,3.6508e+07,0.011646,103,8
34.2204148,110.048629,3.3508,1093,74106,3.6508e+07,0.011824,103,8
34.2204148,110.048629,3.3508,1093,74106,3.6508e+07,0.012087,103,8
34.2201443,110.048632,3.3458,1093,74076,3.6509e+07,0.012279,103,8
34.2201443,110.048632,3.3458,1093,74076,3.6509e+07,0.012562,103,8
34.2193378,110.049292,3.3239,1091,73944,3.6616e+07,0.011742,103,8
34.2193429,110.049943,3.314,1089,73884,3.6643e+07,0.011213,103,8
34.2169283,110.052576,3.2511,1088,73472,4.378e+07,0.010856,103,8
34.2169308,110.052902,3.2466,1088,73442,4.3785e+07,0.011111,103,8
34.2169333,110.053227,3.242,1088,73412,4.3788e+07,0.011378,103,8
34.2169333,110.053227,3.242,1088,73412,4.3788e+07,0.011658,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.010926,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.010859,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.011037,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.0113,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.011576,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.011866,103,8
34.2166653,110.053556,3.2356,1085,73369,4.3794e+07,0.012172,103,8
34.2169384,110.053879,3.2292,1085,73327,4.4488e+07,0.01339,103,8
34.2166704,110.054207,3.2228,1085,73285,4.4492e+07,0.013638,103,8
34.2175045,110.057129,3.1722,1084,72928,5.0316e+07,0.013265,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.012879,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.01313,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.011491,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.012643,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.012863,103,8
34.2177775,110.057452,3.1662,1080,72885,5.0328e+07,0.013189,103,8
34.218053,110.0581,3.156,1080,72813,5.0408e+07,0.01282,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.012438,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.013175,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.013534,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.013913,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.014313,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.014738,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.015188,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.015667,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.016178,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.016558,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.017129,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.017556,103,8
34.2183261,110.058422,3.15,1078,72770,5.0425e+07,0.018005,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.013624,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.014028,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.014457,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.015915,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.016417,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.01679,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.01735,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.017949,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.018591,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.01928,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.020022,103,8
34.2191526,110.060367,3.1194,1073,72553,5.0558e+07,0.020825,103,8
34.218902,110.062976,3.0805,1069,72276,5.0674e+07,0.017919,103,8
34.218902,110.062976,3.0805,1069,72276,5.0674e+07,0.018411,103,8
34.218902,110.062976,3.0805,1069,72276,5.0674e+07,0.019157,103,8
34.2189045,110.063301,3.0762,1067,72246,5.0734e+07,0.020344,103,8
34.2189045,110.063301,3.0762,1067,72246,5.0734e+07,0.017915,103,8
34.2189045,110.063301,3.0762,1067,72246,5.0734e+07,0.017915,103,8
34.218907,110.063627,3.072,1067,72216,5.0735e+07,0.017717,103,8
34.218907,110.063627,3.072,1067,72216,5.0735e+07,0.017717,103,8
34.2178398,110.065593,3.035,1066,71944,5.4598e+07,0.0186,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.016718,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.016324,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.01673,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.017158,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.017609,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.01829,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.019026,103,8
34.2173013,110.065924,3.0252,1062,71871,5.4732e+07,0.019824,103,8
34.2164946,110.066585,3.0073,1057,71739,5.4763e+07,0.018802,103,8
34.215966,110.068219,2.9804,1057,71539,5.4945e+07,0.014699,103,8
34.2156979,110.068547,2.9747,1057,71497,5.4967e+07,0.014565,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.014436,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01489,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01489,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01489,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01489,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01503,103,8
34.2154299,110.068876,2.9689,1055,71454,5.5009e+07,0.01489,103,8
34.2151594,110.068879,2.9649,1055,71424,5.5025e+07,0.018787,103,8
34.3375353,110.0809,6.2184,1277,89259,4.9356e+06,0.055226,104,8
34.3375353,110.0809,6.2184,1277,89259,4.9356e+06,0.062908,104,8
34.3369967,110.081232,6.1858,1277,89187,4.9527e+06,0.065683,104,8
34.3367286,110.081561,6.1667,1274,89144,4.959e+06,0.051001,104,8
34.3367286,110.081561,6.1667,1274,89144,4.959e+06,0.051906,104,8
34.3364581,110.081564,6.1532,1269,89114,4.9779e+06,0.036401,104,8
34.3361876,110.081567,6.1398,1266,89084,5.0094e+06,0.031279,104,8
34.3361876,110.081567,6.1398,1266,89084,5.0094e+06,0.030681,104,8
34.3361876,110.081567,6.1398,1266,89084,5.0094e+06,0.030681,104,8
34.3351104,110.082231,6.0752,1263,88939,5.0634e+06,0.031277,104,8
34.3334897,110.082575,5.9794,1258,88722,5.1993e+06,0.032841,104,8
34.3318642,110.082267,5.8862,1254,88505,5.67e+06,0.027613,104,8
34.3318642,110.082267,5.8862,1254,88505,5.67e+06,0.028998,104,8
34.3318642,110.082267,5.8862,1254,88505,5.67e+06,0.030246,104,8
34.3318642,110.082267,5.8862,1254,88505,5.67e+06,0.032212,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.029331,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.030813,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.032226,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.034466,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.037042,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.039106,104,8
34.3315937,110.08227,5.8736,1248,88475,5.6781e+06,0.037243,104,8
34.3313232,110.082273,5.861,1246,88445,5.6817e+06,0.041872,104,8
34.3313232,110.082273,5.861,1246,88445,5.6817e+06,0.044285,104,8
34.3313232,110.082273,5.861,1246,88445,5.6817e+06,0.04822,104,8
34.3313232,110.082273,5.861,1246,88445,5.6817e+06,0.052923,104,8
34.3313232,110.082273,5.861,1246,88445,5.6817e+06,0.058643,104,8
34.3302435,110.08261,5.7952,1244,88287,5.7645e+06,0.051001,104,8
34.3296976,110.081964,5.7527,1238,88185,5.8752e+06,0.040011,104,8
34.3294295,110.082293,5.7352,1234,88143,5.8887e+06,0.031204,104,8
34.3294295,110.082293,5.7352,1234,88143,5.8887e+06,0.033108,104,8
34.3294295,110.082293,5.7352,1234,88143,5.8887e+06,0.035259,104,8
34.329159,110.082296,5.7228,1234,88113,5.8896e+06,0.033748,104,8
34.329159,110.082296,5.7228,1234,88113,5.8896e+06,0.036215,104,8
34.3288885,110.082299,5.7105,1230,88083,5.9013e+06,0.02398,104,8
34.3286155,110.081976,5.693,1230,88040,5.9148e+06,0.024257,104,8
34.327804,110.081985,5.6561,1227,87950,5.9535e+06,0.01343,104,8
34.3261784,110.081676,5.5572,1223,87708,6.0255e+06,0.012353,104,8
34.3261784,110.081676,5.5572,1223,87708,6.0255e+06,0.012573,104,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.013601,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.013601,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.015784,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.016113,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.016605,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.017128,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.017517,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.017924,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.018536,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.01919,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.019893,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.020649,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.019379,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.020166,105,8
34.2933472,110.068995,5.7557,1268,85447,9.1917e+06,0.021021,105,8
34.2930767,110.068998,5.7458,1262,85417,9.2016e+06,0.01757,105,8
34.2906865,110.074892,5.4539,1257,84521,1.0702e+07,0.015087,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.016779,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.017315,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.016975,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.017548,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.018161,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.018819,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.019526,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.020289,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.021114,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.022009,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.022688,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.023725,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.024861,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.026113,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.027497,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.029037,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.030759,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.0327,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.034901,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.037422,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.040335,105,8
34.2906988,110.076521,5.3929,1250,84321,1.0738e+07,0.043741,105,8
34.2899019,110.078486,5.3195,1246,84079,1.1126e+07,0.01544,105,8
34.2899019,110.078486,5.3195,1246,84079,1.1126e+07,0.015891,105,8
34.2899019,110.078486,5.3195,1246,84079,1.1126e+07,0.016369,105,8
34.2899019,110.078486,5.3195,1246,84079,1.1126e+07,0.016877,105,8
34.2899019,110.078486,5.3195,1246,84079,1.1126e+07,0.017418,105,8
34.2896314,110.078489,5.3105,1239,84049,1.1131e+07,0.020447,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.019379,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.020037,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.02074,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.021495,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.022307,105,8
34.2842504,110.082459,5.0103,1234,83030,1.1999e+07,0.02133,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.02113,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.021984,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.022909,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.023916,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.025015,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.026221,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.027549,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.029019,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.030655,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.032487,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.034552,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.036898,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.039586,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.042698,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.046341,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.050664,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.055879,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.062291,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.070366,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.080851,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.095009,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.11518,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.14624,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.20024,105,8
34.2839799,110.082462,5.0016,1223,83000,1.201e+07,0.205,105,8
34.2831683,110.08247,4.9685,1213,82886,1.2027e+07,0.045655,105,8
34.2810212,110.084775,4.8702,1202,82541,1.2744e+07,0.026692,105,8
34.2810212,110.084775,4.8702,1202,82541,1.2744e+07,0.024164,105,8
34.2810212,110.084775,4.8702,1202,82541,1.2744e+07,0.025401,105,8
34.279944,110.085439,4.8296,1202,82396,1.2787e+07,0.025122,105,8
34.2796735,110.085442,4.8212,1202,82366,1.2796e+07,0.026101,105,8
34.2794029,110.085445,4.8129,1202,82336,1.2801e+07,0.027627,105,8
34.2794029,110.085445,4.8129,1202,82336,1.2801e+07,0.029343,105,8
34.2791324,110.085448,4.8045,1202,82306,1.2805e+07,0.031287,105,8
34.2788643,110.085776,4.7926,1202,82264,1.2877e+07,0.033507,105,8
34.2785938,110.085779,4.7843,1202,82234,1.2878e+07,0.036067,105,8
34.2785938,110.085779,4.7843,1202,82234,1.2878e+07,0.039051,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.031937,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.033536,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.035305,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.038157,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.041511,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.044258,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.047396,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.051014,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.057198,105,8
34.2772461,110.086446,4.7356,1192,82059,1.2966e+07,0.062555,105,8
34.2761591,110.085806,4.6956,1182,81914,1.318e+07,0.055234,105,8
34.2761591,110.085806,4.6956,1182,81914,1.318e+07,0.060214,105,8
34.2761591,110.085806,4.6956,1182,81914,1.318e+07,0.060214,105,8
34.2761591,110.085806,4.6956,1182,81914,1.318e+07,0.060214,105,8
34.2761591,110.085806,4.6956,1182,81914,1.318e+07,0.044742,105,8
34.2758886,110.085809,4.6873,1178,81884,1.3214e+07,0.045719,105,8
34.2758886,110.085809,4.6873,1178,81884,1.3214e+07,0.048906,105,8
34.2758886,110.085809,4.6873,1178,81884,1.3214e+07,0.054262,105,8
34.2740022,110.086807,4.6125,1172,81612,1.478e+07,0.034751,105,8
34.2729274,110.087796,4.5716,1168,81455,1.4883e+07,0.029021,105,8
34.2729299,110.088122,4.5639,1167,81425,1.4885e+07,0.031035,105,8
34.2729299,110.088122,4.5639,1167,81425,1.4885e+07,0.033108,105,8
34.2729299,110.088122,4.5639,1167,81425,1.4885e+07,0.035477,105,8
34.2723961,110.089105,4.5341,1161,81310,1.4941e+07,0.026952,105,8
34.2723961,110.089105,4.5341,1161,81310,1.4941e+07,0.026702,105,8
34.2723961,110.089105,4.5341,1161,81310,1.4941e+07,0.028302,105,8
34.2723961,110.089105,4.5341,1161,81310,1.4941e+07,0.030107,105,8
34.2721256,110.089108,4.5264,1159,81280,1.4946e+07,0.027613,105,8
34.2715894,110.089766,4.5044,1158,81195,1.4992e+07,0.02652,105,8
34.2715894,110.089766,4.5044,1158,81195,1.4992e+07,0.028098,105,8
34.2715894,110.089766,4.5044,1158,81195,1.4992e+07,0.029876,105,8
34.2715918,110.090092,4.4967,1156,81165,1.5003e+07,0.031367,105,8
34.2705218,110.091733,4.4409,1152,80948,1.5336e+07,0.028098,105,8
34.2705218,110.091733,4.4409,1152,80948,1.5336e+07,0.029876,105,8
34.2705242,110.092058,4.4332,1150,80918,1.5338e+07,0.021695,105,8
34.2702609,110.093039,4.4071,1149,80815,1.5441e+07,0.018322,105,8
34.2702609,110.093039,4.4071,1149,80815,1.5441e+07,0.018322,105,8
34.2702633,110.093365,4.3995,1148,80785,1.5442e+07,0.018533,105,8
34.2702657,110.093691,4.3918,1146,80755,1.5463e+07,0.015488,105,8
34.2702681,110.094016,4.3842,1146,80725,1.5541e+07,0.015488,105,8
34.27,110.094345,4.3734,1144,80683,1.5557e+07,0.015494,105,8
34.27,110.094345,4.3734,1144,80683,1.5557e+07,0.01586,105,8
34.27,110.094345,4.3734,1144,80683,1.5557e+07,0.01641,105,8
34.27,110.094345,4.3734,1144,80683,1.5557e+07,0.017,105,8
34.2694758,110.096632,4.3096,1142,80430,1.5728e+07,0.014497,105,8
34.2692101,110.097287,4.2913,1139,80358,1.5731e+07,0.015191,105,8
34.2692101,110.097287,4.2913,1139,80358,1.5731e+07,0.01551,105,8
34.2692101,110.097287,4.2913,1139,80358,1.5731e+07,0.015986,105,8
34.2689516,110.098919,4.2382,1139,80146,1.6645e+07,0.0156,105,8
34.268954,110.099244,4.2309,1138,80116,1.6652e+07,0.015196,105,8
34.2692388,110.101197,4.1717,1136,79874,1.6791e+07,0.014644,105,8
34.2689707,110.101525,4.1613,1136,79831,1.6982e+07,0.014928,105,8
34.2687169,110.103809,4.0954,1134,79559,1.7197e+07,0.014016,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.013632,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.013914,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.014208,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.014648,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.014974,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.015317,105,8
34.2687193,110.104135,4.0882,1133,79529,1.7199e+07,0.015675,105,8
34.2687216,110.104461,4.0809,1131,79499,1.72e+07,0.013955,105,8
34.2687216,110.104461,4.0809,1131,79499,1.72e+07,0.015485,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.014388,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.01484,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.01532,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.015833,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.016381,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.016969,105,8
34.268724,110.104787,4.0737,1128,79469,1.7202e+07,0.017632,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.018482,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.019163,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.019896,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.020688,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.021545,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.022477,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.023493,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.023167,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.022831,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.02399,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.025274,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.026702,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.028302,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.030107,105,8
34.2687407,110.107068,4.0055,1123,79184,1.7548e+07,0.031578,105,8
34.2690254,110.10902,3.9537,1119,78967,1.7732e+07,0.020071,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.020071,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.021817,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.022772,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.023816,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.02496,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.026219,105,8
34.2687573,110.109349,3.9436,1117,78925,1.7734e+07,0.027613,105,8
34.268762,110.11,3.9294,1112,78865,1.7825e+07,0.017717,105,8
34.2685033,110.111632,3.891,1112,78702,1.7942e+07,0.017725,105,8
34.2682351,110.111961,3.881,1112,78660,1.7955e+07,0.018415,105,8
34.268508,110.112284,3.871,1112,78617,1.7961e+07,0.019162,105,8
34.2682399,110.112613,3.861,1112,78575,1.797e+07,0.019971,105,8
34.2685127,110.112936,3.851,1112,78532,1.7975e+07,0.020585,105,8
34.2685175,110.113588,3.8368,1108,78472,1.7994e+07,0.020585,105,8
34.2687903,110.113911,3.8268,1105,78430,1.8072e+07,0.020219,105,8
34.3027595,110.09758,4.6297,1181,83376,4.9914e+06,0.055035,106,8
34.3027595,110.09758,4.6297,1181,83376,4.9914e+06,0.060699,106,8
34.3003128,110.095976,4.4595,1170,82994,5.0715e+06,0.056564,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.053451,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.059584,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.067308,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.077337,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.090879,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.11018,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.13988,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.19154,106,8
34.3000399,110.095653,4.4406,1157,82952,5.0742e+06,0.092043,106,8
